datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
9/9/2025 1:00:00 AM,9/8/2025 9:00:00 PM,1,PJM-RTO,,,ZONE,,35.17,35.656710,0.473016,0.013694,True,1
9/9/2025 2:00:00 AM,9/8/2025 10:00:00 PM,1,PJM-RTO,,,ZONE,,31.07,31.116007,0.041331,0.004676,True,1
9/9/2025 3:00:00 AM,9/8/2025 11:00:00 PM,1,PJM-RTO,,,ZONE,,23.54,23.707222,0.210250,-0.043028,True,1
9/9/2025 4:00:00 AM,9/9/2025 12:00:00 AM,1,PJM-RTO,,,ZONE,,19.91,19.912842,-0.006243,0.009085,True,1
9/9/2025 5:00:00 AM,9/9/2025 1:00:00 AM,1,PJM-RTO,,,ZONE,,18.39,18.076492,-0.257954,-0.055553,True,1
9/9/2025 6:00:00 AM,9/9/2025 2:00:00 AM,1,PJM-RTO,,,ZONE,,16.48,16.264635,-0.194814,-0.020551,True,1
9/9/2025 7:00:00 AM,9/9/2025 3:00:00 AM,1,PJM-RTO,,,ZONE,,16.25,15.912029,-0.316042,-0.021929,True,1
9/9/2025 8:00:00 AM,9/9/2025 4:00:00 AM,1,PJM-RTO,,,ZONE,,17.00,16.555120,-0.403713,-0.041167,True,1
9/9/2025 9:00:00 AM,9/9/2025 5:00:00 AM,1,PJM-RTO,,,ZONE,,20.63,20.352651,-0.258058,-0.019291,True,1
9/9/2025 10:00:00 AM,9/9/2025 6:00:00 AM,1,PJM-RTO,,,ZONE,,35.03,35.282194,0.257384,-0.005190,True,1
9/9/2025 11:00:00 AM,9/9/2025 7:00:00 AM,1,PJM-RTO,,,ZONE,,34.38,34.492691,0.026892,0.085799,True,1
9/9/2025 12:00:00 PM,9/9/2025 8:00:00 AM,1,PJM-RTO,,,ZONE,,21.12,21.904353,0.713389,0.070964,True,1
9/9/2025 1:00:00 PM,9/9/2025 9:00:00 AM,1,PJM-RTO,,,ZONE,,19.27,20.212093,0.862398,0.079695,True,1
9/9/2025 2:00:00 PM,9/9/2025 10:00:00 AM,1,PJM-RTO,,,ZONE,,22.93,23.986482,0.989564,0.066917,True,1
9/9/2025 3:00:00 PM,9/9/2025 11:00:00 AM,1,PJM-RTO,,,ZONE,,23.10,24.089962,0.946383,0.043579,True,1
9/9/2025 4:00:00 PM,9/9/2025 12:00:00 PM,1,PJM-RTO,,,ZONE,,24.66,25.648282,0.935050,0.053232,True,1
9/9/2025 5:00:00 PM,9/9/2025 1:00:00 PM,1,PJM-RTO,,,ZONE,,27.02,27.968572,0.887431,0.061141,True,1
9/9/2025 6:00:00 PM,9/9/2025 2:00:00 PM,1,PJM-RTO,,,ZONE,,27.52,28.090664,0.490267,0.080397,True,1
9/9/2025 7:00:00 PM,9/9/2025 3:00:00 PM,1,PJM-RTO,,,ZONE,,28.83,28.918923,-0.034935,0.123857,True,1
9/9/2025 8:00:00 PM,9/9/2025 4:00:00 PM,1,PJM-RTO,,,ZONE,,32.38,31.973904,-0.590947,0.184850,True,1
9/9/2025 9:00:00 PM,9/9/2025 5:00:00 PM,1,PJM-RTO,,,ZONE,,36.35,36.316902,-0.259942,0.226844,True,1
9/9/2025 10:00:00 PM,9/9/2025 6:00:00 PM,1,PJM-RTO,,,ZONE,,54.47,55.486230,0.824833,0.191397,True,1
9/9/2025 11:00:00 PM,9/9/2025 7:00:00 PM,1,PJM-RTO,,,ZONE,,61.47,63.820122,2.206319,0.143803,True,1
9/10/2025 12:00:00 AM,9/9/2025 8:00:00 PM,1,PJM-RTO,,,ZONE,,48.88,50.398695,1.438859,0.079836,True,1
9/10/2025 1:00:00 AM,9/9/2025 9:00:00 PM,1,PJM-RTO,,,ZONE,,36.71,38.155289,1.435669,0.009619,True,1
9/10/2025 2:00:00 AM,9/9/2025 10:00:00 PM,1,PJM-RTO,,,ZONE,,30.40,31.202862,0.800242,0.002619,True,1
9/10/2025 3:00:00 AM,9/9/2025 11:00:00 PM,1,PJM-RTO,,,ZONE,,23.97,24.516702,0.526174,0.020528,True,1
9/10/2025 4:00:00 AM,9/10/2025 12:00:00 AM,1,PJM-RTO,,,ZONE,,21.74,21.868012,0.123549,0.004463,True,1
9/10/2025 5:00:00 AM,9/10/2025 1:00:00 AM,1,PJM-RTO,,,ZONE,,22.96,23.123116,0.176253,-0.013136,True,1
9/10/2025 6:00:00 AM,9/10/2025 2:00:00 AM,1,PJM-RTO,,,ZONE,,20.76,21.431823,0.672692,-0.000869,True,1
9/10/2025 7:00:00 AM,9/10/2025 3:00:00 AM,1,PJM-RTO,,,ZONE,,20.02,21.072401,1.038793,0.013608,True,1
9/10/2025 8:00:00 AM,9/10/2025 4:00:00 AM,1,PJM-RTO,,,ZONE,,21.09,21.552356,0.479833,-0.017477,True,1
9/10/2025 9:00:00 AM,9/10/2025 5:00:00 AM,1,PJM-RTO,,,ZONE,,28.24,28.403871,0.269450,-0.105579,True,1
9/10/2025 10:00:00 AM,9/10/2025 6:00:00 AM,1,PJM-RTO,,,ZONE,,39.02,38.920453,0.139081,-0.238627,True,1
9/10/2025 11:00:00 AM,9/10/2025 7:00:00 AM,1,PJM-RTO,,,ZONE,,44.63,44.551294,0.122040,-0.200747,True,1
9/10/2025 12:00:00 PM,9/10/2025 8:00:00 AM,1,PJM-RTO,,,ZONE,,32.72,32.938399,0.230017,-0.011618,True,1
9/10/2025 1:00:00 PM,9/10/2025 9:00:00 AM,1,PJM-RTO,,,ZONE,,30.24,30.622088,0.415495,-0.033407,True,1
9/10/2025 2:00:00 PM,9/10/2025 10:00:00 AM,1,PJM-RTO,,,ZONE,,32.12,32.112725,0.013327,-0.020602,True,1
9/10/2025 3:00:00 PM,9/10/2025 11:00:00 AM,1,PJM-RTO,,,ZONE,,31.34,31.585690,0.234092,0.011598,True,1
9/10/2025 4:00:00 PM,9/10/2025 12:00:00 PM,1,PJM-RTO,,,ZONE,,30.79,31.298242,0.489377,0.018866,True,1
9/10/2025 5:00:00 PM,9/10/2025 1:00:00 PM,1,PJM-RTO,,,ZONE,,36.61,37.077196,0.513105,-0.045910,True,1
9/10/2025 6:00:00 PM,9/10/2025 2:00:00 PM,1,PJM-RTO,,,ZONE,,36.97,38.421608,1.438393,0.013215,True,1
9/10/2025 7:00:00 PM,9/10/2025 3:00:00 PM,1,PJM-RTO,,,ZONE,,38.76,41.363645,2.600018,0.003626,True,1
9/10/2025 8:00:00 PM,9/10/2025 4:00:00 PM,1,PJM-RTO,,,ZONE,,39.52,41.290436,1.697329,0.073107,True,1
9/10/2025 9:00:00 PM,9/10/2025 5:00:00 PM,1,PJM-RTO,,,ZONE,,45.34,47.935350,2.553554,0.041796,True,1
9/10/2025 10:00:00 PM,9/10/2025 6:00:00 PM,1,PJM-RTO,,,ZONE,,54.69,57.064560,2.284287,0.090273,True,1
9/10/2025 11:00:00 PM,9/10/2025 7:00:00 PM,1,PJM-RTO,,,ZONE,,66.11,69.860300,3.670651,0.079649,True,1
9/11/2025 12:00:00 AM,9/10/2025 8:00:00 PM,1,PJM-RTO,,,ZONE,,55.33,57.667581,2.264237,0.073345,True,1
9/11/2025 1:00:00 AM,9/10/2025 9:00:00 PM,1,PJM-RTO,,,ZONE,,41.40,43.597369,2.210493,-0.013124,True,1
9/11/2025 2:00:00 AM,9/10/2025 10:00:00 PM,1,PJM-RTO,,,ZONE,,34.98,35.733232,0.824841,-0.071609,True,1
9/11/2025 3:00:00 AM,9/10/2025 11:00:00 PM,1,PJM-RTO,,,ZONE,,30.09,30.603337,0.601340,-0.088002,True,1
9/11/2025 4:00:00 AM,9/11/2025 12:00:00 AM,1,PJM-RTO,,,ZONE,,25.72,25.828081,0.153254,-0.045173,True,1
9/11/2025 5:00:00 AM,9/11/2025 1:00:00 AM,1,PJM-RTO,,,ZONE,,22.30,22.322707,0.037721,-0.015015,True,1
9/11/2025 6:00:00 AM,9/11/2025 2:00:00 AM,1,PJM-RTO,,,ZONE,,20.45,20.285318,-0.086889,-0.077793,True,1
9/11/2025 7:00:00 AM,9/11/2025 3:00:00 AM,1,PJM-RTO,,,ZONE,,19.29,19.254320,0.013733,-0.049413,True,1
9/11/2025 8:00:00 AM,9/11/2025 4:00:00 AM,1,PJM-RTO,,,ZONE,,20.14,20.160079,0.067656,-0.047577,True,1
9/11/2025 9:00:00 AM,9/11/2025 5:00:00 AM,1,PJM-RTO,,,ZONE,,25.32,25.436071,0.152370,-0.036299,True,1
9/11/2025 10:00:00 AM,9/11/2025 6:00:00 AM,1,PJM-RTO,,,ZONE,,34.45,35.131023,0.705298,-0.024275,True,1
9/11/2025 11:00:00 AM,9/11/2025 7:00:00 AM,1,PJM-RTO,,,ZONE,,34.60,34.868484,0.383534,-0.115050,True,1
9/11/2025 12:00:00 PM,9/11/2025 8:00:00 AM,1,PJM-RTO,,,ZONE,,26.82,27.017289,0.152532,0.044756,True,1
9/11/2025 1:00:00 PM,9/11/2025 9:00:00 AM,1,PJM-RTO,,,ZONE,,22.45,22.673445,0.156219,0.067227,True,1
9/11/2025 2:00:00 PM,9/11/2025 10:00:00 AM,1,PJM-RTO,,,ZONE,,25.37,25.803334,0.366841,0.066493,True,1
9/11/2025 3:00:00 PM,9/11/2025 11:00:00 AM,1,PJM-RTO,,,ZONE,,26.55,27.292516,0.676287,0.066229,True,1
9/11/2025 4:00:00 PM,9/11/2025 12:00:00 PM,1,PJM-RTO,,,ZONE,,28.76,29.349169,0.539725,0.049444,True,1
9/11/2025 5:00:00 PM,9/11/2025 1:00:00 PM,1,PJM-RTO,,,ZONE,,33.09,33.936627,0.818743,0.027883,True,1
9/11/2025 6:00:00 PM,9/11/2025 2:00:00 PM,1,PJM-RTO,,,ZONE,,35.48,36.104863,0.596119,0.028744,True,1
9/11/2025 7:00:00 PM,9/11/2025 3:00:00 PM,1,PJM-RTO,,,ZONE,,38.39,38.724005,0.310409,0.023595,True,1
9/11/2025 8:00:00 PM,9/11/2025 4:00:00 PM,1,PJM-RTO,,,ZONE,,42.74,43.587246,0.847019,0.000227,True,1
9/11/2025 9:00:00 PM,9/11/2025 5:00:00 PM,1,PJM-RTO,,,ZONE,,55.97,56.547298,0.533949,0.043350,True,1
9/11/2025 10:00:00 PM,9/11/2025 6:00:00 PM,1,PJM-RTO,,,ZONE,,63.85,64.825204,0.951139,0.024065,True,1
9/11/2025 11:00:00 PM,9/11/2025 7:00:00 PM,1,PJM-RTO,,,ZONE,,62.15,63.992043,1.749443,0.092600,True,1
9/12/2025 12:00:00 AM,9/11/2025 8:00:00 PM,1,PJM-RTO,,,ZONE,,45.23,46.395173,1.090093,0.075080,True,1
9/12/2025 1:00:00 AM,9/11/2025 9:00:00 PM,1,PJM-RTO,,,ZONE,,35.36,36.469429,1.011351,0.098078,True,1
9/12/2025 2:00:00 AM,9/11/2025 10:00:00 PM,1,PJM-RTO,,,ZONE,,32.48,33.384720,0.840655,0.064065,True,1
9/12/2025 3:00:00 AM,9/11/2025 11:00:00 PM,1,PJM-RTO,,,ZONE,,27.21,27.668099,0.389505,0.068594,True,1
9/12/2025 4:00:00 AM,9/12/2025 12:00:00 AM,1,PJM-RTO,,,ZONE,,24.69,24.673104,-0.010723,-0.006174,True,1
9/12/2025 5:00:00 AM,9/12/2025 1:00:00 AM,1,PJM-RTO,,,ZONE,,21.69,21.638512,-0.063825,0.012337,True,1
9/12/2025 6:00:00 AM,9/12/2025 2:00:00 AM,1,PJM-RTO,,,ZONE,,19.50,19.435396,-0.040868,-0.023736,True,1
9/12/2025 7:00:00 AM,9/12/2025 3:00:00 AM,1,PJM-RTO,,,ZONE,,18.47,18.379817,-0.089109,-0.001074,True,1
9/12/2025 8:00:00 AM,9/12/2025 4:00:00 AM,1,PJM-RTO,,,ZONE,,19.29,19.128975,-0.149588,-0.011436,True,1
9/12/2025 9:00:00 AM,9/12/2025 5:00:00 AM,1,PJM-RTO,,,ZONE,,23.34,23.514069,0.142954,0.031114,True,1
9/12/2025 10:00:00 AM,9/12/2025 6:00:00 AM,1,PJM-RTO,,,ZONE,,30.19,30.375720,0.194049,-0.008329,True,1
9/12/2025 11:00:00 AM,9/12/2025 7:00:00 AM,1,PJM-RTO,,,ZONE,,31.55,31.826600,0.216100,0.060501,True,1
9/12/2025 12:00:00 PM,9/12/2025 8:00:00 AM,1,PJM-RTO,,,ZONE,,22.83,23.322332,0.380252,0.112080,True,1
9/12/2025 1:00:00 PM,9/12/2025 9:00:00 AM,1,PJM-RTO,,,ZONE,,20.60,21.044914,0.334933,0.109981,True,1
9/12/2025 2:00:00 PM,9/12/2025 10:00:00 AM,1,PJM-RTO,,,ZONE,,25.38,25.943203,0.445375,0.117828,True,1
9/12/2025 3:00:00 PM,9/12/2025 11:00:00 AM,1,PJM-RTO,,,ZONE,,28.53,28.907018,0.254780,0.122238,True,1
9/12/2025 4:00:00 PM,9/12/2025 12:00:00 PM,1,PJM-RTO,,,ZONE,,31.81,32.679673,0.719234,0.150439,True,1
9/12/2025 5:00:00 PM,9/12/2025 1:00:00 PM,1,PJM-RTO,,,ZONE,,38.06,38.996360,0.766781,0.169579,True,1
9/12/2025 6:00:00 PM,9/12/2025 2:00:00 PM,1,PJM-RTO,,,ZONE,,39.77,40.859216,0.905664,0.183552,True,1
9/12/2025 7:00:00 PM,9/12/2025 3:00:00 PM,1,PJM-RTO,,,ZONE,,41.23,43.147596,1.720158,0.197438,True,1
9/12/2025 8:00:00 PM,9/12/2025 4:00:00 PM,1,PJM-RTO,,,ZONE,,45.07,47.139944,1.829229,0.240715,True,1
9/12/2025 9:00:00 PM,9/12/2025 5:00:00 PM,1,PJM-RTO,,,ZONE,,55.27,57.835046,2.295903,0.269144,True,1
9/12/2025 10:00:00 PM,9/12/2025 6:00:00 PM,1,PJM-RTO,,,ZONE,,73.95,78.101037,3.930263,0.220774,True,1
9/12/2025 11:00:00 PM,9/12/2025 7:00:00 PM,1,PJM-RTO,,,ZONE,,71.55,75.379671,3.655062,0.174608,True,1
9/13/2025 12:00:00 AM,9/12/2025 8:00:00 PM,1,PJM-RTO,,,ZONE,,47.93,49.762180,1.679681,0.152499,True,1
9/13/2025 1:00:00 AM,9/12/2025 9:00:00 PM,1,PJM-RTO,,,ZONE,,37.86,38.996801,1.108715,0.028085,True,1
9/13/2025 2:00:00 AM,9/12/2025 10:00:00 PM,1,PJM-RTO,,,ZONE,,34.13,34.614212,0.514375,-0.030162,True,1
9/13/2025 3:00:00 AM,9/12/2025 11:00:00 PM,1,PJM-RTO,,,ZONE,,27.73,27.790192,0.078110,-0.017918,True,1
9/13/2025 4:00:00 AM,9/13/2025 12:00:00 AM,1,PJM-RTO,,,ZONE,,24.46,24.079058,-0.359141,-0.021801,True,1
9/13/2025 5:00:00 AM,9/13/2025 1:00:00 AM,1,PJM-RTO,,,ZONE,,22.31,21.747189,-0.487441,-0.075369,True,1
9/13/2025 6:00:00 AM,9/13/2025 2:00:00 AM,1,PJM-RTO,,,ZONE,,20.30,19.812460,-0.436851,-0.050689,True,1
9/13/2025 7:00:00 AM,9/13/2025 3:00:00 AM,1,PJM-RTO,,,ZONE,,18.31,18.084669,-0.189981,-0.035350,True,1
9/13/2025 8:00:00 AM,9/13/2025 4:00:00 AM,1,PJM-RTO,,,ZONE,,17.97,17.714643,-0.205300,-0.050058,True,1
9/13/2025 9:00:00 AM,9/13/2025 5:00:00 AM,1,PJM-RTO,,,ZONE,,19.64,19.487124,-0.079954,-0.072922,True,1
9/13/2025 10:00:00 AM,9/13/2025 6:00:00 AM,1,PJM-RTO,,,ZONE,,21.25,20.879235,-0.261435,-0.109330,True,1
9/13/2025 11:00:00 AM,9/13/2025 7:00:00 AM,1,PJM-RTO,,,ZONE,,20.72,20.517930,-0.140808,-0.061262,True,1
9/13/2025 12:00:00 PM,9/13/2025 8:00:00 AM,1,PJM-RTO,,,ZONE,,18.23,18.204988,-0.018278,-0.006734,True,1
9/13/2025 1:00:00 PM,9/13/2025 9:00:00 AM,1,PJM-RTO,,,ZONE,,17.46,17.445626,0.012891,-0.027265,True,1
9/13/2025 2:00:00 PM,9/13/2025 10:00:00 AM,1,PJM-RTO,,,ZONE,,20.50,20.567158,0.072192,-0.005034,True,1
9/13/2025 3:00:00 PM,9/13/2025 11:00:00 AM,1,PJM-RTO,,,ZONE,,23.33,23.485352,0.123398,0.031954,True,1
9/13/2025 4:00:00 PM,9/13/2025 12:00:00 PM,1,PJM-RTO,,,ZONE,,26.07,26.431733,0.282277,0.079455,True,1
9/13/2025 5:00:00 PM,9/13/2025 1:00:00 PM,1,PJM-RTO,,,ZONE,,28.85,29.430386,0.525054,0.055333,True,1
9/13/2025 6:00:00 PM,9/13/2025 2:00:00 PM,1,PJM-RTO,,,ZONE,,32.51,33.648471,1.037117,0.101354,True,1
9/13/2025 7:00:00 PM,9/13/2025 3:00:00 PM,1,PJM-RTO,,,ZONE,,34.58,35.811041,1.150106,0.080935,True,1
9/13/2025 8:00:00 PM,9/13/2025 4:00:00 PM,1,PJM-RTO,,,ZONE,,39.26,40.323273,0.930058,0.133215,True,1
9/13/2025 9:00:00 PM,9/13/2025 5:00:00 PM,1,PJM-RTO,,,ZONE,,45.16,46.281747,0.947213,0.174533,True,1
9/13/2025 10:00:00 PM,9/13/2025 6:00:00 PM,1,PJM-RTO,,,ZONE,,57.51,59.534933,1.910945,0.113988,True,1
9/13/2025 11:00:00 PM,9/13/2025 7:00:00 PM,1,PJM-RTO,,,ZONE,,51.96,53.532384,1.479278,0.093105,True,1
9/14/2025 12:00:00 AM,9/13/2025 8:00:00 PM,1,PJM-RTO,,,ZONE,,38.84,39.946000,1.019258,0.086742,True,1
9/14/2025 1:00:00 AM,9/13/2025 9:00:00 PM,1,PJM-RTO,,,ZONE,,34.13,34.622673,0.463093,0.029580,True,1
9/14/2025 2:00:00 AM,9/13/2025 10:00:00 PM,1,PJM-RTO,,,ZONE,,30.63,31.294611,0.644425,0.020186,True,1
9/14/2025 3:00:00 AM,9/13/2025 11:00:00 PM,1,PJM-RTO,,,ZONE,,26.99,27.185817,0.189142,0.006674,True,1
9/14/2025 4:00:00 AM,9/14/2025 12:00:00 AM,1,PJM-RTO,,,ZONE,,21.73,21.682422,0.008670,-0.056248,True,1
9/14/2025 5:00:00 AM,9/14/2025 1:00:00 AM,1,PJM-RTO,,,ZONE,,21.01,21.061255,0.138769,-0.087514,True,1
9/14/2025 6:00:00 AM,9/14/2025 2:00:00 AM,1,PJM-RTO,,,ZONE,,18.92,18.786153,-0.080306,-0.053541,True,1
9/14/2025 7:00:00 AM,9/14/2025 3:00:00 AM,1,PJM-RTO,,,ZONE,,17.70,17.467909,-0.169890,-0.062200,True,1
9/14/2025 8:00:00 AM,9/14/2025 4:00:00 AM,1,PJM-RTO,,,ZONE,,16.95,16.712450,-0.162828,-0.074722,True,1
9/14/2025 9:00:00 AM,9/14/2025 5:00:00 AM,1,PJM-RTO,,,ZONE,,16.39,16.185445,-0.121315,-0.083240,True,1
9/14/2025 10:00:00 AM,9/14/2025 6:00:00 AM,1,PJM-RTO,,,ZONE,,17.74,17.526778,-0.122544,-0.090678,True,1
9/14/2025 11:00:00 AM,9/14/2025 7:00:00 AM,1,PJM-RTO,,,ZONE,,17.79,17.817486,0.075977,-0.048491,True,1
9/14/2025 12:00:00 PM,9/14/2025 8:00:00 AM,1,PJM-RTO,,,ZONE,,16.58,16.710149,0.137588,-0.007439,True,1
9/14/2025 1:00:00 PM,9/14/2025 9:00:00 AM,1,PJM-RTO,,,ZONE,,17.63,18.423291,0.796979,-0.003688,True,1
9/14/2025 2:00:00 PM,9/14/2025 10:00:00 AM,1,PJM-RTO,,,ZONE,,20.55,21.149318,0.597678,0.001641,True,1
9/14/2025 3:00:00 PM,9/14/2025 11:00:00 AM,1,PJM-RTO,,,ZONE,,24.06,24.555208,0.504415,-0.009208,True,1
9/14/2025 4:00:00 PM,9/14/2025 12:00:00 PM,1,PJM-RTO,,,ZONE,,28.06,28.622185,0.605402,-0.043217,True,1
9/14/2025 5:00:00 PM,9/14/2025 1:00:00 PM,1,PJM-RTO,,,ZONE,,33.58,33.907778,0.424669,-0.096891,True,1
9/14/2025 6:00:00 PM,9/14/2025 2:00:00 PM,1,PJM-RTO,,,ZONE,,38.83,39.732441,0.942401,-0.039960,True,1
9/14/2025 7:00:00 PM,9/14/2025 3:00:00 PM,1,PJM-RTO,,,ZONE,,41.63,41.953997,0.405989,-0.081992,True,1
9/14/2025 8:00:00 PM,9/14/2025 4:00:00 PM,1,PJM-RTO,,,ZONE,,43.91,44.100925,0.180899,0.010026,True,1
9/14/2025 9:00:00 PM,9/14/2025 5:00:00 PM,1,PJM-RTO,,,ZONE,,54.89,54.929332,-0.017053,0.056385,True,1
9/14/2025 10:00:00 PM,9/14/2025 6:00:00 PM,1,PJM-RTO,,,ZONE,,71.65,73.265660,1.513675,0.101985,True,1
9/14/2025 11:00:00 PM,9/14/2025 7:00:00 PM,1,PJM-RTO,,,ZONE,,61.83,63.927085,2.021109,0.075976,True,1
9/15/2025 12:00:00 AM,9/14/2025 8:00:00 PM,1,PJM-RTO,,,ZONE,,43.20,43.966059,0.703742,0.062317,True,1
9/15/2025 1:00:00 AM,9/14/2025 9:00:00 PM,1,PJM-RTO,,,ZONE,,36.31,36.559160,0.242738,0.006422,True,1
9/15/2025 2:00:00 AM,9/14/2025 10:00:00 PM,1,PJM-RTO,,,ZONE,,29.85,29.596661,-0.228558,-0.024781,True,1
9/15/2025 3:00:00 AM,9/14/2025 11:00:00 PM,1,PJM-RTO,,,ZONE,,26.96,26.700603,-0.267891,0.008494,True,1
9/15/2025 4:00:00 AM,9/15/2025 12:00:00 AM,1,PJM-RTO,,,ZONE,,25.68,25.719958,0.011298,0.028660,True,1
9/15/2025 5:00:00 AM,9/15/2025 1:00:00 AM,1,PJM-RTO,,,ZONE,,21.19,21.426357,0.235546,0.000811,True,1
9/15/2025 6:00:00 AM,9/15/2025 2:00:00 AM,1,PJM-RTO,,,ZONE,,18.76,19.016169,0.275495,-0.019326,True,1
9/15/2025 7:00:00 AM,9/15/2025 3:00:00 AM,1,PJM-RTO,,,ZONE,,18.36,18.550211,0.192748,-0.002537,True,1
9/15/2025 8:00:00 AM,9/15/2025 4:00:00 AM,1,PJM-RTO,,,ZONE,,19.22,19.451189,0.236277,-0.005087,True,1
9/15/2025 9:00:00 AM,9/15/2025 5:00:00 AM,1,PJM-RTO,,,ZONE,,22.89,23.334594,0.455951,-0.011357,True,1
9/15/2025 10:00:00 AM,9/15/2025 6:00:00 AM,1,PJM-RTO,,,ZONE,,36.23,36.753046,0.541655,-0.018608,True,1
9/15/2025 11:00:00 AM,9/15/2025 7:00:00 AM,1,PJM-RTO,,,ZONE,,36.35,35.707706,-0.558719,-0.083576,True,1
9/15/2025 12:00:00 PM,9/15/2025 8:00:00 AM,1,PJM-RTO,,,ZONE,,30.75,30.381891,-0.382091,0.013982,True,1
9/15/2025 1:00:00 PM,9/15/2025 9:00:00 AM,1,PJM-RTO,,,ZONE,,32.19,31.502505,-0.755506,0.068012,True,1
9/15/2025 2:00:00 PM,9/15/2025 10:00:00 AM,1,PJM-RTO,,,ZONE,,34.95,33.662387,-1.349112,0.061499,True,1
9/15/2025 3:00:00 PM,9/15/2025 11:00:00 AM,1,PJM-RTO,,,ZONE,,38.92,37.513998,-1.456749,0.050746,True,1
