"RTC End Time Stamp","Zone Name","Zone PTID","RTC Zonal LBMP","RTC Zonal Losses","RTC Zonal Congestion","RTC Zonal Price Version"
"2024/08/10 18:00:00","N.Y.C.","61761","38.02","3.79","0.19","1"
"2024/08/10 18:15:00","N.Y.C.","61761","47.63","4.65","0.4","1"
"2024/08/10 18:30:00","N.Y.C.","61761","46.16","4.38","0.33","1"
"2024/08/10 18:45:00","N.Y.C.","61761","45.5","4.15","0.17","1"
"2024/08/10 19:00:00","N.Y.C.","61761","48.1","4.27","0.21","1"
"2024/08/10 19:15:00","N.Y.C.","61761","42.67","3.77","0","1"
"2024/08/10 19:30:00","N.Y.C.","61761","39.22","3.44","0","1"
"2024/08/10 19:45:00","N.Y.C.","61761","35.82","3.2","0","1"
"2024/08/10 20:00:00","N.Y.C.","61761","47.15","3.9","0.01","1"
"2024/08/10 20:15:00","N.Y.C.","61761","40.68","3.25","0","1"
"2024/08/10 20:30:00","N.Y.C.","61761","38.09","3.08","0","1"
"2024/08/10 20:45:00","N.Y.C.","61761","35.39","2.95","0","1"
"2024/08/10 21:00:00","N.Y.C.","61761","51.55","4.26","0","1"
"2024/08/10 21:15:00","N.Y.C.","61761","42.86","3.47","0","1"
"2024/08/10 21:30:00","N.Y.C.","61761","40.48","3.44","0","1"
"2024/08/10 21:45:00","N.Y.C.","61761","37.49","3.3","-0.55","1"
"2024/08/10 22:00:00","N.Y.C.","61761","35.71","2.99","-0.85","1"
"2024/08/10 22:15:00","N.Y.C.","61761","35.71","3.08","-0.86","1"
"2024/08/10 22:30:00","N.Y.C.","61761","31.56","2.74","0","1"
"2024/08/10 22:45:00","N.Y.C.","61761","27.88","2.37","0","1"
"2024/08/10 23:00:00","N.Y.C.","61761","27.31","2.26","0","1"
"2024/08/10 23:15:00","N.Y.C.","61761","24.43","2.06","0","1"
"2024/08/10 23:30:00","N.Y.C.","61761","24.95","2.19","0","1"
"2024/08/10 23:45:00","N.Y.C.","61761","21.75","1.8","0","1"
"2024/08/11 00:00:00","N.Y.C.","61761","28.12","2.18","0","1"
"2024/08/11 00:15:00","N.Y.C.","61761","30.28","2.29","0","1"
"2024/08/11 00:30:00","N.Y.C.","61761","26.16","1.94","0","1"
"2024/08/11 00:45:00","N.Y.C.","61761","22.33","1.63","0","1"
"2024/08/11 01:00:00","N.Y.C.","61761","22.82","1.71","0","1"
"2024/08/11 01:15:00","N.Y.C.","61761","22.18","1.64","0","1"
"2024/08/11 01:30:00","N.Y.C.","61761","20.76","1.5","0","1"
"2024/08/11 01:45:00","N.Y.C.","61761","20.41","1.44","0","1"
"2024/08/11 02:00:00","N.Y.C.","61761","22.22","1.53","0","1"
"2024/08/11 02:15:00","N.Y.C.","61761","20.27","1.43","0","1"
"2024/08/11 02:30:00","N.Y.C.","61761","19.62","1.37","0","1"
"2024/08/11 02:45:00","N.Y.C.","61761","18.05","1.23","0","1"
"2024/08/11 03:00:00","N.Y.C.","61761","17.97","1.22","0","1"
"2024/08/11 03:15:00","N.Y.C.","61761","16.68","1.11","0","1"
"2024/08/11 03:30:00","N.Y.C.","61761","16.37","1.1","0","1"
"2024/08/11 03:45:00","N.Y.C.","61761","15.42","1.01","0","1"
"2024/08/11 04:00:00","N.Y.C.","61761","16.42","1.05","0","1"
"2024/08/11 04:15:00","N.Y.C.","61761","15.95","1.02","0","1"
"2024/08/11 04:30:00","N.Y.C.","61761","15.97","1.03","0","1"
"2024/08/11 04:45:00","N.Y.C.","61761","15.39","0.97","0","1"
"2024/08/11 05:00:00","N.Y.C.","61761","18.01","1.08","0","1"
"2024/08/11 05:15:00","N.Y.C.","61761","18.37","1.11","0","1"
"2024/08/11 05:30:00","N.Y.C.","61761","19.07","1.15","0","1"
"2024/08/11 05:45:00","N.Y.C.","61761","18.66","1.14","0","1"
"2024/08/11 06:00:00","N.Y.C.","61761","19.31","1.18","0","1"
"2024/08/11 06:15:00","N.Y.C.","61761","19.5","1.19","0","1"
"2024/08/11 06:30:00","N.Y.C.","61761","19.52","1.19","0","1"
"2024/08/11 06:45:00","N.Y.C.","61761","16.94","1.06","0","1"
"2024/08/11 07:00:00","N.Y.C.","61761","18.94","1.07","0","1"
"2024/08/11 07:15:00","N.Y.C.","61761","19.09","1.13","0","1"
"2024/08/11 07:30:00","N.Y.C.","61761","19.44","1.17","0","1"
"2024/08/11 07:45:00","N.Y.C.","61761","20.99","1.3","0","1"
"2024/08/11 08:00:00","N.Y.C.","61761","15.72","1","0","1"
"2024/08/11 08:15:00","N.Y.C.","61761","15.47","1.01","0","1"
"2024/08/11 08:30:00","N.Y.C.","61761","15.91","1.04","0","1"
"2024/08/11 08:45:00","N.Y.C.","61761","16.1","1.11","0","1"
"2024/08/11 09:00:00","N.Y.C.","61761","17.48","1.25","0","1"
"2024/08/11 09:15:00","N.Y.C.","61761","17.49","1.23","0","1"
"2024/08/11 09:30:00","N.Y.C.","61761","19.26","1.39","0","1"
"2024/08/11 09:45:00","N.Y.C.","61761","18.89","1.37","0","1"
"2024/08/11 10:00:00","N.Y.C.","61761","22.23","1.61","0","1"
"2024/08/11 10:15:00","N.Y.C.","61761","22.3","1.56","0","1"
"2024/08/11 10:30:00","N.Y.C.","61761","23.43","1.78","0","1"
"2024/08/11 10:45:00","N.Y.C.","61761","23.85","1.89","0","1"
"2024/08/11 11:00:00","N.Y.C.","61761","25.42","2.01","0","1"
"2024/08/11 11:15:00","N.Y.C.","61761","26.31","1.99","0","1"
"2024/08/11 11:30:00","N.Y.C.","61761","27.27","2.16","0","1"
"2024/08/11 11:45:00","N.Y.C.","61761","27.29","2.23","0","1"
"2024/08/11 12:00:00","N.Y.C.","61761","25.88","2.01","0","1"
"2024/08/11 12:15:00","N.Y.C.","61761","27.94","2.19","0","1"
"2024/08/11 12:30:00","N.Y.C.","61761","30.83","2.44","0","1"
"2024/08/11 12:45:00","N.Y.C.","61761","29.19","2.43","0","1"
"2024/08/11 13:00:00","N.Y.C.","61761","24.73","2.1","0","1"
"2024/08/11 13:15:00","N.Y.C.","61761","25","2.13","0","1"
"2024/08/11 13:30:00","N.Y.C.","61761","26.05","2.26","0","1"
"2024/08/11 13:45:00","N.Y.C.","61761","24.91","2.06","0","1"
"2024/08/11 14:00:00","N.Y.C.","61761","24.03","1.94","0","1"
"2024/08/11 14:15:00","N.Y.C.","61761","22.02","1.8","0","1"
"2024/08/11 14:30:00","N.Y.C.","61761","23.24","1.98","0","1"
"2024/08/11 14:45:00","N.Y.C.","61761","22.96","1.93","0","1"
"2024/08/11 15:00:00","N.Y.C.","61761","22.26","1.89","0","1"
"2024/08/11 15:15:00","N.Y.C.","61761","22.49","1.91","0","1"
"2024/08/11 15:30:00","N.Y.C.","61761","23.15","2.01","0","1"
"2024/08/11 15:45:00","N.Y.C.","61761","24.53","2.27","0","1"
"2024/08/11 16:00:00","N.Y.C.","61761","23.15","2.1","0","1"
"2024/08/11 16:15:00","N.Y.C.","61761","24.69","2.29","0","1"
"2024/08/11 16:30:00","N.Y.C.","61761","25.55","2.41","0","1"
"2024/08/11 16:45:00","N.Y.C.","61761","29.52","2.73","0","1"
"2024/08/11 17:00:00","N.Y.C.","61761","26.75","2.41","0","1"
"2024/08/11 17:15:00","N.Y.C.","61761","29.26","2.66","0","1"
"2024/08/11 17:30:00","N.Y.C.","61761","40.01","2.82","-8.17","1"
"2024/08/11 17:45:00","N.Y.C.","61761","38.03","3.4","0","1"
"2024/08/11 18:00:00","N.Y.C.","61761","33.54","2.74","0","1"
"2024/08/11 18:15:00","N.Y.C.","61761","36.44","3.01","0","1"
"2024/08/11 18:30:00","N.Y.C.","61761","35.87","3.05","0","1"
"2024/08/11 18:45:00","N.Y.C.","61761","34.02","2.98","0","1"
"2024/08/11 19:00:00","N.Y.C.","61761","34","2.92","0","1"
"2024/08/11 19:15:00","N.Y.C.","61761","33.36","2.73","0","1"
"2024/08/11 19:30:00","N.Y.C.","61761","30.39","2.41","0","1"
"2024/08/11 19:45:00","N.Y.C.","61761","33.26","2.66","0","1"
"2024/08/11 20:00:00","N.Y.C.","61761","31.57","2.5","0","1"
"2024/08/11 20:15:00","N.Y.C.","61761","33.38","2.64","0","1"
"2024/08/11 20:30:00","N.Y.C.","61761","29.55","2.31","0","1"
"2024/08/11 20:45:00","N.Y.C.","61761","26.69","2.07","0","1"
"2024/08/11 21:00:00","N.Y.C.","61761","37.35","3.05","0","1"
"2024/08/11 21:15:00","N.Y.C.","61761","33.62","2.78","0","1"
"2024/08/11 21:30:00","N.Y.C.","61761","28.35","2.29","0","1"
"2024/08/11 21:45:00","N.Y.C.","61761","26.21","2.1","0","1"
"2024/08/11 22:00:00","N.Y.C.","61761","27.37","2.14","0","1"
"2024/08/11 22:15:00","N.Y.C.","61761","30.4","2.38","0","1"
"2024/08/11 22:30:00","N.Y.C.","61761","25.97","2.06","0","1"
"2024/08/11 22:45:00","N.Y.C.","61761","24.47","1.96","0","1"
"2024/08/11 23:00:00","N.Y.C.","61761","24.42","1.91","0","1"
"2024/08/11 23:15:00","N.Y.C.","61761","22.33","1.77","0","1"
"2024/08/11 23:30:00","N.Y.C.","61761","19.78","1.52","0","1"
"2024/08/11 23:45:00","N.Y.C.","61761","19.16","1.39","0","1"
"2024/08/12 00:00:00","N.Y.C.","61761","22.26","1.57","0","1"
"2024/08/12 00:15:00","N.Y.C.","61761","21.18","1.4","0","1"
"2024/08/12 00:30:00","N.Y.C.","61761","24.49","1.65","0","1"
"2024/08/12 00:45:00","N.Y.C.","61761","23.61","1.63","0","1"
"2024/08/12 01:00:00","N.Y.C.","61761","21.52","1.45","0","1"
"2024/08/12 01:15:00","N.Y.C.","61761","19.24","1.34","0","1"
"2024/08/12 01:30:00","N.Y.C.","61761","18.55","1.25","0","1"
"2024/08/12 01:45:00","N.Y.C.","61761","18.19","1.17","0","1"
"2024/08/12 02:00:00","N.Y.C.","61761","18.14","1.16","0","1"
"2024/08/12 02:15:00","N.Y.C.","61761","16.36","1.07","0","1"
"2024/08/12 02:30:00","N.Y.C.","61761","15.6","1.02","0","1"
"2024/08/12 02:45:00","N.Y.C.","61761","15.43","1.04","0","1"
"2024/08/12 03:00:00","N.Y.C.","61761","15.14","1.06","0","1"
"2024/08/12 03:15:00","N.Y.C.","61761","14.54","1","0","1"
"2024/08/12 03:30:00","N.Y.C.","61761","13.05","0.89","0","1"
"2024/08/12 03:45:00","N.Y.C.","61761","13.02","0.89","0","1"
"2024/08/12 04:00:00","N.Y.C.","61761","15.42","0.95","0","1"
"2024/08/12 04:15:00","N.Y.C.","61761","15.33","0.92","0","1"
"2024/08/12 04:30:00","N.Y.C.","61761","10.1","0.59","0","1"
"2024/08/12 04:45:00","N.Y.C.","61761","13.02","0.75","0","1"
"2024/08/12 05:00:00","N.Y.C.","61761","18.56","1.02","0","1"
"2024/08/12 05:15:00","N.Y.C.","61761","20.06","1.14","0","1"
"2024/08/12 05:30:00","N.Y.C.","61761","22.24","1.2","0","1"
"2024/08/12 05:45:00","N.Y.C.","61761","22.99","1.22","0","1"
"2024/08/12 06:00:00","N.Y.C.","61761","22.14","1.11","0","1"
"2024/08/12 06:15:00","N.Y.C.","61761","24.39","1.36","0","1"
"2024/08/12 06:30:00","N.Y.C.","61761","24.77","1.49","0","1"
"2024/08/12 06:45:00","N.Y.C.","61761","25.6","1.58","0","1"
"2024/08/12 07:00:00","N.Y.C.","61761","21.51","1.33","0","1"
"2024/08/12 07:15:00","N.Y.C.","61761","22.69","1.44","0","1"
"2024/08/12 07:30:00","N.Y.C.","61761","23.2","1.5","0","1"
"2024/08/12 07:45:00","N.Y.C.","61761","25.49","1.67","0","1"
"2024/08/12 08:00:00","N.Y.C.","61761","22.93","1.52","0","1"
"2024/08/12 08:15:00","N.Y.C.","61761","22.91","1.48","0","1"
"2024/08/12 08:30:00","N.Y.C.","61761","23.2","1.52","0","1"
"2024/08/12 08:45:00","N.Y.C.","61761","23.27","1.56","0","1"
"2024/08/12 09:00:00","N.Y.C.","61761","25.56","1.72","0","1"
"2024/08/12 09:15:00","N.Y.C.","61761","25.52","1.74","0","1"
"2024/08/12 09:30:00","N.Y.C.","61761","25.89","1.81","0","1"
"2024/08/12 09:45:00","N.Y.C.","61761","26.16","1.85","0","1"
"2024/08/12 10:00:00","N.Y.C.","61761","27.73","1.91","0","1"
"2024/08/12 10:15:00","N.Y.C.","61761","27.84","1.94","0","1"
"2024/08/12 10:30:00","N.Y.C.","61761","28.06","1.98","0","1"
"2024/08/12 10:45:00","N.Y.C.","61761","27.7","2.01","0","1"
"2024/08/12 11:00:00","N.Y.C.","61761","28.97","2.17","0","1"
"2024/08/12 11:15:00","N.Y.C.","61761","30.02","2.22","0","1"
"2024/08/12 11:30:00","N.Y.C.","61761","29.67","2.12","0","1"
"2024/08/12 11:45:00","N.Y.C.","61761","31.2","2.26","0","1"
"2024/08/12 12:00:00","N.Y.C.","61761","30.94","2.5","0","1"
"2024/08/12 12:15:00","N.Y.C.","61761","30.51","2.36","0","1"
"2024/08/12 12:30:00","N.Y.C.","61761","34.35","2.78","0","1"
"2024/08/12 12:45:00","N.Y.C.","61761","39.32","3.21","0","1"
"2024/08/12 13:00:00","N.Y.C.","61761","32.56","2.8","0","1"
"2024/08/12 13:15:00","N.Y.C.","61761","32.14","2.74","0","1"
"2024/08/12 13:30:00","N.Y.C.","61761","36.96","3.15","0","1"
"2024/08/12 13:45:00","N.Y.C.","61761","37.59","3.14","0","1"
"2024/08/12 14:00:00","N.Y.C.","61761","30.88","2.55","0","1"
"2024/08/12 14:15:00","N.Y.C.","61761","31.84","2.81","0","1"
"2024/08/12 14:30:00","N.Y.C.","61761","33.05","3","0","1"
"2024/08/12 14:45:00","N.Y.C.","61761","36.92","3.36","0","1"
"2024/08/12 15:00:00","N.Y.C.","61761","32.46","3.03","0","1"
"2024/08/12 15:15:00","N.Y.C.","61761","28.49","2.68","0","1"
"2024/08/12 15:30:00","N.Y.C.","61761","28.23","2.66","0","1"
"2024/08/12 15:45:00","N.Y.C.","61761","29.56","2.76","0","1"
"2024/08/12 16:00:00","N.Y.C.","61761","27.73","2.36","0","1"
"2024/08/12 16:15:00","N.Y.C.","61761","26.73","2.18","0","1"
"2024/08/12 16:30:00","N.Y.C.","61761","26.71","2.16","0","1"
"2024/08/12 16:45:00","N.Y.C.","61761","26.73","2.23","0","1"
"2024/08/12 17:00:00","N.Y.C.","61761","26.94","2.15","0","1"
"2024/08/12 17:15:00","N.Y.C.","61761","27.61","2.21","0","1"
"2024/08/12 17:30:00","N.Y.C.","61761","29.24","2.29","0","1"
"2024/08/12 17:45:00","N.Y.C.","61761","31.92","2.5","0","1"
"2024/08/12 18:00:00","N.Y.C.","61761","31.57","2.29","0","1"
"2024/08/12 18:15:00","N.Y.C.","61761","31.42","2.19","0","1"
"2024/08/12 18:30:00","N.Y.C.","61761","31.18","2.26","0","1"
"2024/08/12 18:45:00","N.Y.C.","61761","30.77","2.28","0","1"
"2024/08/12 19:00:00","N.Y.C.","61761","31.88","2.28","0","1"
"2024/08/12 19:15:00","N.Y.C.","61761","32.86","2.29","0","1"
"2024/08/12 19:30:00","N.Y.C.","61761","31.87","2.2","0","1"
"2024/08/12 19:45:00","N.Y.C.","61761","31.71","2.07","0","1"
"2024/08/12 20:00:00","N.Y.C.","61761","31.49","2.06","-0.01","1"
"2024/08/12 20:15:00","N.Y.C.","61761","31.46","1.98","-0.01","1"
"2024/08/12 20:30:00","N.Y.C.","61761","31.82","2.08","-0.01","1"
"2024/08/12 20:45:00","N.Y.C.","61761","32.9","2.11","-1.45","1"
"2024/08/12 21:00:00","N.Y.C.","61761","37.46","2.55","0","1"
"2024/08/12 21:15:00","N.Y.C.","61761","34.89","2.37","0","1"
"2024/08/12 21:30:00","N.Y.C.","61761","29.03","2.03","0","1"
"2024/08/12 21:45:00","N.Y.C.","61761","26.62","1.81","0","1"
"2024/08/12 22:00:00","N.Y.C.","61761","30.64","1.79","0","1"
"2024/08/12 22:15:00","N.Y.C.","61761","30.25","1.79","0","1"
"2024/08/12 22:30:00","N.Y.C.","61761","27.24","1.71","0","1"
"2024/08/12 22:45:00","N.Y.C.","61761","25.99","1.63","0","1"
"2024/08/12 23:00:00","N.Y.C.","61761","26.46","1.52","0","1"
"2024/08/12 23:15:00","N.Y.C.","61761","25.92","1.49","0","1"
"2024/08/12 23:30:00","N.Y.C.","61761","25.67","1.41","0","1"
"2024/08/12 23:45:00","N.Y.C.","61761","24","1.23","0","1"
"2024/08/13 00:00:00","N.Y.C.","61761","22.97","1.09","0","1"
"2024/08/13 00:15:00","N.Y.C.","61761","22.7","1.1","0","1"
"2024/08/13 00:30:00","N.Y.C.","61761","22.29","1.14","0","1"
"2024/08/13 00:45:00","N.Y.C.","61761","22.14","1.05","0","1"
"2024/08/13 01:00:00","N.Y.C.","61761","24.03","1.04","0","1"
"2024/08/13 01:15:00","N.Y.C.","61761","23.67","0.98","0","1"
"2024/08/13 01:30:00","N.Y.C.","61761","22.63","0.91","0","1"
"2024/08/13 01:45:00","N.Y.C.","61761","22.6","0.89","0","1"
"2024/08/13 02:00:00","N.Y.C.","61761","20.86","0.86","0","1"
"2024/08/13 02:15:00","N.Y.C.","61761","22.23","0.79","0","1"
"2024/08/13 02:30:00","N.Y.C.","61761","22.18","0.81","0","1"
"2024/08/13 02:45:00","N.Y.C.","61761","20.76","0.8","0","1"
"2024/08/13 03:00:00","N.Y.C.","61761","20.01","0.86","0","1"
"2024/08/13 03:15:00","N.Y.C.","61761","19.51","0.82","0","1"
"2024/08/13 03:30:00","N.Y.C.","61761","19.71","0.81","0","1"
"2024/08/13 03:45:00","N.Y.C.","61761","19.07","0.77","0","1"
"2024/08/13 04:00:00","N.Y.C.","61761","20.19","0.72","0","1"
"2024/08/13 04:15:00","N.Y.C.","61761","20.12","0.68","0","1"
"2024/08/13 04:30:00","N.Y.C.","61761","20.36","0.71","0","1"
"2024/08/13 04:45:00","N.Y.C.","61761","20.61","0.75","0","1"
"2024/08/13 05:00:00","N.Y.C.","61761","22.86","0.64","0","1"
"2024/08/13 05:15:00","N.Y.C.","61761","23.6","0.6","0","1"
"2024/08/13 05:30:00","N.Y.C.","61761","24.91","0.77","0","1"
"2024/08/13 05:45:00","N.Y.C.","61761","26.25","0.91","0","1"
"2024/08/13 06:00:00","N.Y.C.","61761","26.75","1","0","1"
"2024/08/13 06:15:00","N.Y.C.","61761","27.03","1.01","0","1"
"2024/08/13 06:30:00","N.Y.C.","61761","27.06","1.09","0","1"
"2024/08/13 06:45:00","N.Y.C.","61761","26.96","1.21","0","1"
"2024/08/13 07:00:00","N.Y.C.","61761","27.01","1.31","0","1"
"2024/08/13 07:15:00","N.Y.C.","61761","27.08","1.39","0","1"
"2024/08/13 07:30:00","N.Y.C.","61761","27.47","1.51","0","1"
"2024/08/13 07:45:00","N.Y.C.","61761","27.3","1.45","0","1"
"2024/08/13 08:00:00","N.Y.C.","61761","27.25","1.42","0","1"
"2024/08/13 08:15:00","N.Y.C.","61761","27.08","1.46","0","1"
"2024/08/13 08:30:00","N.Y.C.","61761","25.18","1.43","0","1"
"2024/08/13 08:45:00","N.Y.C.","61761","24.36","1.4","0","1"
"2024/08/13 09:00:00","N.Y.C.","61761","24.31","1.44","0","1"
"2024/08/13 09:15:00","N.Y.C.","61761","25.11","1.44","0","1"
"2024/08/13 09:30:00","N.Y.C.","61761","25.48","1.51","0","1"
"2024/08/13 09:45:00","N.Y.C.","61761","26.71","1.63","0","1"
"2024/08/13 10:00:00","N.Y.C.","61761","25.95","1.67","0","1"
"2024/08/13 10:15:00","N.Y.C.","61761","26.7","1.75","0","1"
"2024/08/13 10:30:00","N.Y.C.","61761","27.41","1.84","0","1"
"2024/08/13 10:45:00","N.Y.C.","61761","28.18","1.82","0","1"
"2024/08/13 11:00:00","N.Y.C.","61761","28.63","2.17","0","1"
"2024/08/13 11:15:00","N.Y.C.","61761","28.84","2.14","0","1"
"2024/08/13 11:30:00","N.Y.C.","61761","31.77","2.22","0","1"
"2024/08/13 11:45:00","N.Y.C.","61761","32.48","2.29","0","1"
"2024/08/13 12:00:00","N.Y.C.","61761","28.62","2.24","0","1"
"2024/08/13 12:15:00","N.Y.C.","61761","28.74","2.23","0","1"
"2024/08/13 12:30:00","N.Y.C.","61761","29.1","2.28","0","1"
"2024/08/13 12:45:00","N.Y.C.","61761","32.86","2.57","0","1"
"2024/08/13 13:00:00","N.Y.C.","61761","31.46","2.46","0","1"
"2024/08/13 13:15:00","N.Y.C.","61761","31.46","2.54","0","1"
"2024/08/13 13:30:00","N.Y.C.","61761","32.21","2.63","0","1"
"2024/08/13 13:45:00","N.Y.C.","61761","31.75","2.62","0","1"
"2024/08/13 14:00:00","N.Y.C.","61761","27.54","2.18","0","1"
"2024/08/13 14:15:00","N.Y.C.","61761","29.89","2.39","0","1"
"2024/08/13 14:30:00","N.Y.C.","61761","31.48","2.6","0","1"
"2024/08/13 14:45:00","N.Y.C.","61761","36.31","2.81","0","1"
"2024/08/13 15:00:00","N.Y.C.","61761","36.52","2.77","0","1"
"2024/08/13 15:15:00","N.Y.C.","61761","31.49","2.39","0","1"
"2024/08/13 15:30:00","N.Y.C.","61761","38.09","2.98","0","1"
"2024/08/13 15:45:00","N.Y.C.","61761","41","3.28","0","1"
"2024/08/13 16:00:00","N.Y.C.","61761","28.89","2.34","0","1"
"2024/08/13 16:15:00","N.Y.C.","61761","37.48","3.1","0","1"
"2024/08/13 16:30:00","N.Y.C.","61761","41.89","3.42","0","1"
"2024/08/13 16:45:00","N.Y.C.","61761","41.43","3.1","0","1"
"2024/08/13 17:00:00","N.Y.C.","61761","41.43","3.03","0","1"
"2024/08/13 17:15:00","N.Y.C.","61761","41.13","2.94","0","1"
"2024/08/13 17:30:00","N.Y.C.","61761","41.62","3.02","0.04","1"
"2024/08/13 17:45:00","N.Y.C.","61761","47.1","3.37","0","1"
"2024/08/13 18:00:00","N.Y.C.","61761","40.48","3.21","0","1"
"2024/08/13 18:15:00","N.Y.C.","61761","41.6","3.12","0","1"
"2024/08/13 18:30:00","N.Y.C.","61761","46.54","3.49","0","1"
"2024/08/13 18:45:00","N.Y.C.","61761","48.7","3.61","0","1"
"2024/08/13 19:00:00","N.Y.C.","61761","69.93","4.57","0","1"
"2024/08/13 19:15:00","N.Y.C.","61761","60.4","3.9","0","1"
"2024/08/13 19:30:00","N.Y.C.","61761","57.49","3.66","0","1"
"2024/08/13 19:45:00","N.Y.C.","61761","70.01","4.27","0","1"
"2024/08/13 20:00:00","N.Y.C.","61761","43.76","2.56","0","1"
"2024/08/13 20:15:00","N.Y.C.","61761","46.59","2.72","0","1"
"2024/08/13 20:30:00","N.Y.C.","61761","43.86","2.56","0","1"
"2024/08/13 20:45:00","N.Y.C.","61761","41.72","2.44","0","1"
"2024/08/13 21:00:00","N.Y.C.","61761","52.73","3.26","0","1"
"2024/08/13 21:15:00","N.Y.C.","61761","44.79","2.73","0","1"
"2024/08/13 21:30:00","N.Y.C.","61761","41.84","2.63","0","1"
"2024/08/13 21:45:00","N.Y.C.","61761","39.94","2.72","0","1"
"2024/08/13 22:00:00","N.Y.C.","61761","39.32","2.71","0","1"
"2024/08/13 22:15:00","N.Y.C.","61761","39.29","2.67","0","1"
"2024/08/13 22:30:00","N.Y.C.","61761","38.01","2.45","0","1"
"2024/08/13 22:45:00","N.Y.C.","61761","34.24","2.21","0","1"
"2024/08/13 23:00:00","N.Y.C.","61761","34.57","2.17","0","1"
"2024/08/13 23:15:00","N.Y.C.","61761","34.11","2.2","0","1"
"2024/08/13 23:30:00","N.Y.C.","61761","30.25","1.85","0","1"
"2024/08/13 23:45:00","N.Y.C.","61761","29.38","1.69","0","1"
"2024/08/14 00:00:00","N.Y.C.","61761","32.49","1.81","0","1"
"2024/08/14 00:15:00","N.Y.C.","61761","32.49","1.81","0","1"
"2024/08/14 00:30:00","N.Y.C.","61761","32.67","1.67","0","1"
"2024/08/14 00:45:00","N.Y.C.","61761","30.44","1.53","0","1"
"2024/08/14 01:00:00","N.Y.C.","61761","28","1.31","0","1"
"2024/08/14 01:15:00","N.Y.C.","61761","25.89","1.26","0","1"
"2024/08/14 01:30:00","N.Y.C.","61761","25.13","1.17","0","1"
"2024/08/14 01:45:00","N.Y.C.","61761","25.46","1.1","0","1"
"2024/08/14 02:00:00","N.Y.C.","61761","29.22","1.07","0","1"
"2024/08/14 02:15:00","N.Y.C.","61761","25.46","0.98","0","1"
"2024/08/14 02:30:00","N.Y.C.","61761","24.32","0.96","0","1"
"2024/08/14 02:45:00","N.Y.C.","61761","24.86","0.98","0","1"
"2024/08/14 03:00:00","N.Y.C.","61761","24.53","0.88","0","1"
"2024/08/14 03:15:00","N.Y.C.","61761","24.54","0.88","0","1"
"2024/08/14 03:30:00","N.Y.C.","61761","24.3","0.91","0","1"
"2024/08/14 03:45:00","N.Y.C.","61761","24.23","0.93","0","1"
"2024/08/14 04:00:00","N.Y.C.","61761","24.3","0.91","0","1"
"2024/08/14 04:15:00","N.Y.C.","61761","24.21","0.93","0","1"
"2024/08/14 04:30:00","N.Y.C.","61761","24.23","0.93","0","1"
"2024/08/14 04:45:00","N.Y.C.","61761","24.39","0.91","0","1"
"2024/08/14 05:00:00","N.Y.C.","61761","25.45","1.07","0","1"
"2024/08/14 05:15:00","N.Y.C.","61761","26.3","1.11","0","1"
"2024/08/14 05:30:00","N.Y.C.","61761","28.45","1.23","0","1"
"2024/08/14 05:45:00","N.Y.C.","61761","28.42","1.17","0","1"
"2024/08/14 06:00:00","N.Y.C.","61761","26.3","1.35","0","1"
"2024/08/14 06:15:00","N.Y.C.","61761","27.18","1.44","0","1"
"2024/08/14 06:30:00","N.Y.C.","61761","29.15","1.6","0","1"
"2024/08/14 06:45:00","N.Y.C.","61761","29.38","1.61","0","1"
"2024/08/14 07:00:00","N.Y.C.","61761","27.48","1.68","0","1"
"2024/08/14 07:15:00","N.Y.C.","61761","28.19","1.74","0","1"
"2024/08/14 07:30:00","N.Y.C.","61761","28.96","1.82","0","1"
"2024/08/14 07:45:00","N.Y.C.","61761","29.46","1.9","0","1"
"2024/08/14 08:00:00","N.Y.C.","61761","28.11","1.79","0","1"
"2024/08/14 08:15:00","N.Y.C.","61761","30.4","1.96","0","1"
"2024/08/14 08:30:00","N.Y.C.","61761","30.51","2.02","0","1"
"2024/08/14 08:45:00","N.Y.C.","61761","30.48","2.02","0","1"
"2024/08/14 09:00:00","N.Y.C.","61761","27.43","1.89","0","1"
"2024/08/14 09:15:00","N.Y.C.","61761","28.68","2.02","0","1"
"2024/08/14 09:30:00","N.Y.C.","61761","28.7","2.05","0","1"
"2024/08/14 09:45:00","N.Y.C.","61761","28.7","2.08","0","1"
"2024/08/14 10:00:00","N.Y.C.","61761","27.53","2.09","0","1"
"2024/08/14 10:15:00","N.Y.C.","61761","29.39","2.28","0","1"
"2024/08/14 10:30:00","N.Y.C.","61761","31.01","2.23","-1.58","1"
"2024/08/14 10:45:00","N.Y.C.","61761","31.02","2.38","0","1"
"2024/08/14 11:00:00","N.Y.C.","61761","33.55","2.45","-1.55","1"
"2024/08/14 11:15:00","N.Y.C.","61761","37.36","2.43","-4.53","1"
"2024/08/14 11:30:00","N.Y.C.","61761","36.16","2.8","0","1"
"2024/08/14 11:45:00","N.Y.C.","61761","36.43","2.88","0","1"
"2024/08/14 12:00:00","N.Y.C.","61761","34.65","2.7","-0.58","1"
"2024/08/14 12:15:00","N.Y.C.","61761","34.56","2.71","0","1"
"2024/08/14 12:30:00","N.Y.C.","61761","38.06","2.98","-0.01","1"
"2024/08/14 12:45:00","N.Y.C.","61761","38.65","3.06","0","1"
"2024/08/14 13:00:00","N.Y.C.","61761","35.63","2.79","0","1"
