"RTD End Time Stamp","Zone Name","Zone PTID","RTD Zonal LBMP","RTD Zonal Losses","RTD Zonal Congestion","RTD Zonal Price Version"
"2022/07/17 07:35:00","MHK VL","61756","42.18","1.46","0","1"
"2022/07/17 07:40:00","MHK VL","61756","42.12","1.46","0","1"
"2022/07/17 07:45:00","MHK VL","61756","42.1","1.46","0","1"
"2022/07/17 07:50:00","MHK VL","61756","42.24","1.47","0","1"
"2022/07/17 07:55:00","MHK VL","61756","42.63","1.48","0","1"
"2022/07/17 08:00:00","MHK VL","61756","41.71","1.45","0","1"
"2022/07/17 08:05:00","MHK VL","61756","41.83","1.49","0","1"
"2022/07/17 08:10:00","MHK VL","61756","41.91","1.45","0","1"
"2022/07/17 08:15:00","MHK VL","61756","41.91","1.45","0","1"
"2022/07/17 08:20:00","MHK VL","61756","42.23","1.51","0","1"
"2022/07/17 08:25:00","MHK VL","61756","42.19","1.51","0","1"
"2022/07/17 08:30:00","MHK VL","61756","42.84","1.53","0","1"
"2022/07/17 08:35:00","MHK VL","61756","42.99","1.53","0","1"
"2022/07/17 08:40:00","MHK VL","61756","42.99","1.53","0","1"
"2022/07/17 08:45:00","MHK VL","61756","42.99","1.53","0","1"
"2022/07/17 08:50:00","MHK VL","61756","43.45","1.55","0","1"
"2022/07/17 08:55:00","MHK VL","61756","44.12","1.58","0","1"
"2022/07/17 09:00:00","MHK VL","61756","42.67","1.56","0","1"
"2022/07/17 09:05:00","MHK VL","61756","42.37","1.51","0","1"
"2022/07/17 09:10:00","MHK VL","61756","42.46","1.52","0","1"
"2022/07/17 09:14:34","MHK VL","61756","42.5","1.52","0","1"
"2022/07/17 09:15:00","MHK VL","61756","49.52","1.81","0","1"
"2022/07/17 09:15:46","MHK VL","61756","49.52","1.81","0","1"
"2022/07/17 09:20:00","MHK VL","61756","45.73","1.67","0","1"
"2022/07/17 09:25:00","MHK VL","61756","45.73","1.67","0","1"
"2022/07/17 09:30:00","MHK VL","61756","46.85","1.71","0","1"
"2022/07/17 09:35:00","MHK VL","61756","46.88","1.72","0","1"
"2022/07/17 09:40:00","MHK VL","61756","47.29","1.77","0","1"
"2022/07/17 09:45:00","MHK VL","61756","47.23","1.77","0","1"
"2022/07/17 09:50:00","MHK VL","61756","47.52","1.78","0","1"
"2022/07/17 09:55:00","MHK VL","61756","49.71","1.86","0","1"
"2022/07/17 10:00:00","MHK VL","61756","51.34","1.93","0","1"
"2022/07/17 10:05:00","MHK VL","61756","50.74","1.9","0","1"
"2022/07/17 10:10:00","MHK VL","61756","51.76","1.94","0","1"
"2022/07/17 10:15:00","MHK VL","61756","51.45","1.93","0","1"
"2022/07/17 10:20:00","MHK VL","61756","51.4","1.93","0","1"
"2022/07/17 10:25:00","MHK VL","61756","52.49","1.97","0","1"
"2022/07/17 10:30:00","MHK VL","61756","53.97","2.08","0","1"
"2022/07/17 10:35:00","MHK VL","61756","56.37","2.17","0","1"
"2022/07/17 10:40:00","MHK VL","61756","58.43","2.25","0","1"
"2022/07/17 10:45:00","MHK VL","61756","58.43","2.25","0","1"
"2022/07/17 10:50:00","MHK VL","61756","57.49","2.21","0","1"
"2022/07/17 10:55:00","MHK VL","61756","59.97","2.31","0","1"
"2022/07/17 11:00:00","MHK VL","61756","57.48","2.21","0","1"
"2022/07/17 11:05:00","MHK VL","61756","55.36","2.13","0","1"
"2022/07/17 11:10:00","MHK VL","61756","62.28","2.4","0","1"
"2022/07/17 11:15:00","MHK VL","61756","58.69","2.26","0","1"
"2022/07/17 11:20:00","MHK VL","61756","58.88","2.32","0","1"
"2022/07/17 11:25:00","MHK VL","61756","61.58","2.43","0","1"
"2022/07/17 11:30:00","MHK VL","61756","67.62","2.66","0","1"
"2022/07/17 11:35:00","MHK VL","61756","68.9","2.78","0","1"
"2022/07/17 11:40:00","MHK VL","61756","70.32","2.83","0","1"
"2022/07/17 11:45:00","MHK VL","61756","75.23","3.03","0","1"
"2022/07/17 11:50:00","MHK VL","61756","75.25","3.03","0","1"
"2022/07/17 11:55:00","MHK VL","61756","75.23","3.03","0","1"
"2022/07/17 12:00:00","MHK VL","61756","75.19","3.03","0","1"
"2022/07/17 12:05:00","MHK VL","61756","75.09","3.03","0","1"
"2022/07/17 12:06:16","MHK VL","61756","75.18","3.03","0","1"
"2022/07/17 12:07:28","MHK VL","61756","75.26","3.1","0","1"
"2022/07/17 12:10:00","MHK VL","61756","75.43","3.11","0","1"
"2022/07/17 12:10:58","MHK VL","61756","75.43","3.11","0","1"
"2022/07/17 12:12:28","MHK VL","61756","75.45","3.11","0","1"
"2022/07/17 12:15:00","MHK VL","61756","76.11","3.2","0","1"
"2022/07/17 12:20:00","MHK VL","61756","76.11","3.2","0","1"
"2022/07/17 12:25:00","MHK VL","61756","75.92","3.13","0","1"
"2022/07/17 12:30:00","MHK VL","61756","75.26","3.03","0","1"
"2022/07/17 12:35:00","MHK VL","61756","77.04","3.17","0","1"
"2022/07/17 12:40:00","MHK VL","61756","77","3.1","0","1"
"2022/07/17 12:45:00","MHK VL","61756","77.17","3.11","0","1"
"2022/07/17 12:50:00","MHK VL","61756","78.45","3.23","0","1"
"2022/07/17 12:55:00","MHK VL","61756","78.38","3.23","0","1"
"2022/07/17 13:00:00","MHK VL","61756","75.47","3.11","0","1"
"2022/07/17 13:05:00","MHK VL","61756","77.07","3.18","0","1"
"2022/07/17 13:10:00","MHK VL","61756","77.09","3.18","0","1"
"2022/07/17 13:15:00","MHK VL","61756","77.06","3.17","0","1"
"2022/07/17 13:20:00","MHK VL","61756","80.29","3.31","0","1"
"2022/07/17 13:25:00","MHK VL","61756","81.4","3.35","0","1"
"2022/07/17 13:30:00","MHK VL","61756","80.82","3.33","0","1"
"2022/07/17 13:35:00","MHK VL","61756","86.83","3.58","0","1"
"2022/07/17 13:40:00","MHK VL","61756","88.03","3.63","0","1"
"2022/07/17 13:45:00","MHK VL","61756","80.89","3.41","0","1"
"2022/07/17 13:50:00","MHK VL","61756","78.92","3.32","0","1"
"2022/07/17 13:55:00","MHK VL","61756","81.22","3.42","0","1"
"2022/07/17 14:00:00","MHK VL","61756","78.1","3.29","0","1"
"2022/07/17 14:05:00","MHK VL","61756","77.1","3.25","0","1"
"2022/07/17 14:10:00","MHK VL","61756","77.2","3.25","0","1"
"2022/07/17 14:15:00","MHK VL","61756","75.57","3.18","0","1"
"2022/07/17 14:20:00","MHK VL","61756","76.68","3.23","0","1"
"2022/07/17 14:25:00","MHK VL","61756","80.16","3.37","0","1"
"2022/07/17 14:30:00","MHK VL","61756","87.87","3.7","0","1"
"2022/07/17 14:35:00","MHK VL","61756","104.71","4.41","0","1"
"2022/07/17 14:40:00","MHK VL","61756","104.92","4.42","0","1"
"2022/07/17 14:45:00","MHK VL","61756","92.68","3.82","0","1"
"2022/07/17 14:50:00","MHK VL","61756","93.34","3.93","0","1"
"2022/07/17 14:55:00","MHK VL","61756","94.73","3.9","0","1"
"2022/07/17 15:00:00","MHK VL","61756","87.95","3.68","-0.62","1"
"2022/07/17 15:05:00","MHK VL","61756","81.21","3.4","-0.33","1"
"2022/07/17 15:10:00","MHK VL","61756","83.37","3.49","-0.43","1"
"2022/07/17 15:15:00","MHK VL","61756","80.99","3.4","-0.32","1"
"2022/07/17 15:20:00","MHK VL","61756","80.91","3.39","-0.32","1"
"2022/07/17 15:25:00","MHK VL","61756","81.4","3.41","-0.34","1"
"2022/07/17 15:30:00","MHK VL","61756","81.82","3.43","-0.36","1"
"2022/07/17 15:35:00","MHK VL","61756","81.07","3.4","-0.33","1"
"2022/07/17 15:40:00","MHK VL","61756","81.14","3.4","-0.33","1"
"2022/07/17 15:45:00","MHK VL","61756","85.69","3.67","-0.52","1"
"2022/07/17 15:50:00","MHK VL","61756","89.15","3.81","-0.67","1"
"2022/07/17 15:55:00","MHK VL","61756","94.32","4.03","-0.89","1"
"2022/07/17 16:00:00","MHK VL","61756","81.61","3.42","-0.35","1"
"2022/07/17 16:05:00","MHK VL","61756","71.6","3.01","0","1"
"2022/07/17 16:10:00","MHK VL","61756","71.74","3.16","0","1"
"2022/07/17 16:15:00","MHK VL","61756","81.56","3.64","-0.44","1"
"2022/07/17 16:20:00","MHK VL","61756","84.27","3.83","-0.56","1"
"2022/07/17 16:25:00","MHK VL","61756","119.52","5.38","-2.07","1"
"2022/07/17 16:30:00","MHK VL","61756","119.44","5.27","-1.97","1"
"2022/07/17 16:35:00","MHK VL","61756","119.05","5.26","-1.96","1"
"2022/07/17 16:40:00","MHK VL","61756","95.04","4.23","-0.93","1"
"2022/07/17 16:45:00","MHK VL","61756","81.31","3.64","-0.34","1"
"2022/07/17 16:50:00","MHK VL","61756","88.4","3.94","-0.64","1"
"2022/07/17 16:55:00","MHK VL","61756","84.8","3.79","-0.49","1"
"2022/07/17 17:00:00","MHK VL","61756","83.39","3.82","0","1"
"2022/07/17 17:05:00","MHK VL","61756","88.01","4.03","0","1"
"2022/07/17 17:10:00","MHK VL","61756","88.18","4.12","0","1"
"2022/07/17 17:15:00","MHK VL","61756","93.52","4.41","-0.87","1"
"2022/07/17 17:20:00","MHK VL","61756","91.1","4.34","0","1"
"2022/07/17 17:25:00","MHK VL","61756","92.73","4.41","0","1"
"2022/07/17 17:30:00","MHK VL","61756","94.18","4.48","0","1"
"2022/07/17 17:35:00","MHK VL","61756","96.05","4.52","-0.99","1"
"2022/07/17 17:40:00","MHK VL","61756","96.13","4.53","-0.99","1"
"2022/07/17 17:45:00","MHK VL","61756","94.21","4.44","-0.9","1"
"2022/07/17 17:50:00","MHK VL","61756","93.3","4.44","0","1"
"2022/07/17 17:55:00","MHK VL","61756","93.97","4.43","-0.89","1"
"2022/07/17 18:00:00","MHK VL","61756","88.26","4.12","0","1"
"2022/07/17 18:05:00","MHK VL","61756","86.99","4.06","0","1"
"2022/07/17 18:08:04","MHK VL","61756","88.47","4.29","0","1"
"2022/07/17 18:09:22","MHK VL","61756","94.8","4.6","0","1"
"2022/07/17 18:10:00","MHK VL","61756","106.33","5.16","0","1"
"2022/07/17 18:15:00","MHK VL","61756","106.33","5.16","0","1"
"2022/07/17 18:20:00","MHK VL","61756","140.33","6.81","0","1"
"2022/07/17 18:25:00","MHK VL","61756","95.58","4.64","0","1"
"2022/07/17 18:30:00","MHK VL","61756","101.74","4.93","0","1"
"2022/07/17 18:35:00","MHK VL","61756","158.54","7.69","0","1"
"2022/07/17 18:40:00","MHK VL","61756","235.7","11.24","-3.93","1"
"2022/07/17 18:45:00","MHK VL","61756","926.01","44.91","0","1"
"2022/07/17 18:50:00","MHK VL","61756","945.04","45.83","0","1"
"2022/07/17 18:55:00","MHK VL","61756","918.17","45.36","0","1"
"2022/07/17 19:00:00","MHK VL","61756","918.13","45.36","0","1"
"2022/07/17 19:05:00","MHK VL","61756","147.12","7.27","0","1"
"2022/07/17 19:10:00","MHK VL","61756","147.49","7.42","0","1"
"2022/07/17 19:15:00","MHK VL","61756","178.96","9","0","1"
"2022/07/17 19:20:00","MHK VL","61756","180.33","8.93","-2.72","1"
"2022/07/17 19:25:00","MHK VL","61756","149.08","7.36","0","1"
"2022/07/17 19:30:00","MHK VL","61756","101.65","5.02","0","1"
"2022/07/17 19:35:00","MHK VL","61756","98.84","4.97","0","1"
"2022/07/17 19:40:00","MHK VL","61756","88.58","4.46","0","1"
"2022/07/17 19:45:00","MHK VL","61756","49.72","2.46","0","1"
"2022/07/17 19:50:00","MHK VL","61756","49.72","2.46","0","1"
"2022/07/17 19:55:00","MHK VL","61756","41.08","2.03","0","1"
"2022/07/17 20:00:00","MHK VL","61756","42.39","2.09","0","1"
"2022/07/17 20:05:00","MHK VL","61756","43.74","2.2","0","1"
"2022/07/17 20:10:00","MHK VL","61756","42.35","2.09","0","1"
"2022/07/17 20:15:00","MHK VL","61756","44.11","2.18","0","1"
"2022/07/17 20:20:00","MHK VL","61756","38.72","1.91","0","1"
"2022/07/17 20:25:00","MHK VL","61756","42.35","2.09","0","1"
"2022/07/17 20:30:00","MHK VL","61756","80.49","3.98","0","1"
"2022/07/17 20:35:00","MHK VL","61756","80.34","3.97","0","1"
"2022/07/17 20:40:00","MHK VL","61756","86.55","4.2","0","1"
"2022/07/17 20:45:00","MHK VL","61756","76.5","3.71","0","1"
"2022/07/17 20:50:00","MHK VL","61756","75.61","3.67","0","1"
"2022/07/17 20:55:00","MHK VL","61756","80.16","3.89","0","1"
"2022/07/17 21:00:00","MHK VL","61756","97.73","4.65","0","1"
"2022/07/17 21:05:00","MHK VL","61756","107.16","5.1","0","1"
"2022/07/17 21:10:00","MHK VL","61756","103.38","5.11","0","1"
"2022/07/17 21:15:00","MHK VL","61756","102.4","4.97","0","1"
"2022/07/17 21:20:00","MHK VL","61756","94.95","4.61","0","1"
"2022/07/17 21:25:00","MHK VL","61756","94.89","4.6","0","1"
"2022/07/17 21:30:00","MHK VL","61756","97.55","4.64","0","1"
"2022/07/17 21:35:00","MHK VL","61756","103.19","4.91","0","1"
"2022/07/17 21:40:00","MHK VL","61756","37.3","1.78","0","1"
"2022/07/17 21:45:00","MHK VL","61756","42.27","1.97","0","1"
"2022/07/17 21:50:00","MHK VL","61756","39.76","1.86","0","1"
"2022/07/17 21:55:00","MHK VL","61756","66.01","3.08","0","1"
"2022/07/17 22:00:00","MHK VL","61756","103.35","4.83","0","1"
"2022/07/17 22:05:00","MHK VL","61756","80.16","3.82","0","1"
"2022/07/17 22:10:00","MHK VL","61756","79.94","3.73","0","1"
"2022/07/17 22:15:00","MHK VL","61756","79.9","3.73","0","1"
"2022/07/17 22:20:00","MHK VL","61756","67.68","3.1","0","1"
"2022/07/17 22:25:00","MHK VL","61756","68.64","3.14","0","1"
"2022/07/17 22:30:00","MHK VL","61756","69.05","3.1","0","1"
"2022/07/17 22:35:00","MHK VL","61756","79.72","3.58","0","1"
"2022/07/17 22:40:00","MHK VL","61756","79.79","3.58","0","1"
"2022/07/17 22:45:00","MHK VL","61756","79.43","3.49","0","1"
"2022/07/17 22:50:00","MHK VL","61756","79.44","3.57","0","1"
"2022/07/17 22:55:00","MHK VL","61756","79.43","3.49","0","1"
"2022/07/17 23:00:00","MHK VL","61756","86.56","3.81","0","1"
"2022/07/17 23:05:00","MHK VL","61756","86.5","3.73","0","1"
"2022/07/17 23:10:00","MHK VL","61756","79.98","3.52","0","1"
"2022/07/17 23:15:00","MHK VL","61756","88.91","3.83","0","1"
"2022/07/17 23:20:00","MHK VL","61756","88.98","3.75","0","1"
"2022/07/17 23:25:00","MHK VL","61756","88.89","3.74","0","1"
"2022/07/17 23:30:00","MHK VL","61756","79.29","3.27","0","1"
"2022/07/17 23:35:00","MHK VL","61756","67.71","2.73","0","1"
"2022/07/17 23:40:00","MHK VL","61756","79.13","3.19","0","1"
"2022/07/17 23:45:00","MHK VL","61756","78.69","3.17","0","1"
"2022/07/17 23:50:00","MHK VL","61756","76.94","3.03","0","1"
"2022/07/17 23:55:00","MHK VL","61756","78.31","3.09","0","1"
"2022/07/18 00:00:00","MHK VL","61756","80.34","3.09","0","1"
"2022/07/18 00:05:00","MHK VL","61756","75.13","2.89","0","1"
"2022/07/18 00:10:00","MHK VL","61756","63.67","2.27","0","1"
"2022/07/18 00:15:00","MHK VL","61756","74.53","2.66","0","1"
"2022/07/18 00:15:12","MHK VL","61756","54.21","1.94","0","1"
"2022/07/18 00:16:36","MHK VL","61756","58.27","2.02","0","1"
"2022/07/18 00:20:00","MHK VL","61756","53.21","1.85","0","1"
"2022/07/18 00:25:00","MHK VL","61756","53.21","1.85","0","1"
"2022/07/18 00:30:00","MHK VL","61756","52.5","1.82","0","1"
"2022/07/18 00:35:00","MHK VL","61756","54.48","1.89","0","1"
"2022/07/18 00:40:00","MHK VL","61756","54.35","1.89","0","1"
"2022/07/18 00:45:00","MHK VL","61756","54.4","1.89","0","1"
"2022/07/18 00:50:00","MHK VL","61756","55.35","1.92","0","1"
"2022/07/18 00:55:00","MHK VL","61756","42.18","1.46","0","1"
"2022/07/18 01:00:00","MHK VL","61756","59.09","2","0","1"
"2022/07/18 01:05:00","MHK VL","61756","39.05","1.35","0","1"
"2022/07/18 01:10:00","MHK VL","61756","44.15","1.53","0","1"
"2022/07/18 01:15:00","MHK VL","61756","42.66","1.52","0","1"
"2022/07/18 01:20:00","MHK VL","61756","35.64","1.24","0","1"
"2022/07/18 01:25:00","MHK VL","61756","29.32","0.99","0","1"
"2022/07/18 01:29:36","MHK VL","61756","39.25","1.36","0","1"
"2022/07/18 01:30:00","MHK VL","61756","71.03","2.46","0","1"
"2022/07/18 01:31:06","MHK VL","61756","71.03","2.46","0","1"
"2022/07/18 01:35:00","MHK VL","61756","57.57","2","0","1"
"2022/07/18 01:40:00","MHK VL","61756","57.57","2","0","1"
"2022/07/18 01:45:00","MHK VL","61756","35.9","1.21","0","1"
"2022/07/18 01:50:00","MHK VL","61756","42.14","1.42","0","1"
"2022/07/18 01:55:00","MHK VL","61756","35.82","1.21","0","1"
"2022/07/18 02:00:00","MHK VL","61756","57.56","1.89","0","1"
"2022/07/18 02:05:00","MHK VL","61756","42.19","1.39","0","1"
"2022/07/18 02:10:00","MHK VL","61756","44.16","1.45","0","1"
"2022/07/18 02:15:00","MHK VL","61756","39.44","1.33","0","1"
"2022/07/18 02:20:00","MHK VL","61756","38.56","1.27","0","1"
"2022/07/18 02:25:00","MHK VL","61756","37.23","1.22","0","1"
"2022/07/18 02:30:00","MHK VL","61756","39.95","1.31","0","1"
"2022/07/18 02:35:00","MHK VL","61756","61.69","2.09","0","1"
"2022/07/18 02:40:00","MHK VL","61756","44.11","1.49","0","1"
"2022/07/18 02:45:00","MHK VL","61756","44.11","1.49","0","1"
"2022/07/18 02:50:00","MHK VL","61756","44.16","1.49","0","1"
"2022/07/18 02:55:00","MHK VL","61756","48.62","1.64","0","1"
"2022/07/18 03:00:00","MHK VL","61756","39.7","1.34","0","1"
"2022/07/18 03:05:00","MHK VL","61756","39.63","1.3","0","1"
"2022/07/18 03:10:00","MHK VL","61756","39.31","1.29","0","1"
"2022/07/18 03:15:00","MHK VL","61756","48.89","1.61","0","1"
"2022/07/18 03:20:00","MHK VL","61756","60.18","1.98","0","1"
"2022/07/18 03:25:00","MHK VL","61756","58.46","1.92","0","1"
"2022/07/18 03:30:00","MHK VL","61756","49.99","1.59","0","1"
"2022/07/18 03:35:00","MHK VL","61756","60.38","1.87","0","1"
"2022/07/18 03:40:00","MHK VL","61756","60.17","1.87","0","1"
"2022/07/18 03:45:00","MHK VL","61756","60.21","1.87","0","1"
"2022/07/18 03:50:00","MHK VL","61756","42.1","1.31","0","1"
"2022/07/18 03:55:00","MHK VL","61756","48.65","1.51","0","1"
"2022/07/18 04:00:00","MHK VL","61756","48.46","1.46","0","1"
"2022/07/18 04:05:00","MHK VL","61756","59.96","1.8","0","1"
"2022/07/18 04:10:00","MHK VL","61756","48.04","1.45","0","1"
"2022/07/18 04:15:00","MHK VL","61756","44.07","1.37","0","1"
"2022/07/18 04:20:00","MHK VL","61756","35.76","1.14","0","1"
"2022/07/18 04:25:00","MHK VL","61756","34.42","1.07","0","1"
"2022/07/18 04:30:00","MHK VL","61756","39.47","1.26","0","1"
"2022/07/18 04:35:00","MHK VL","61756","60.33","1.98","0","1"
"2022/07/18 04:40:00","MHK VL","61756","59.75","1.91","0","1"
"2022/07/18 04:45:00","MHK VL","61756","41.12","1.31","0","1"
"2022/07/18 04:50:00","MHK VL","61756","40.59","1.29","0","1"
"2022/07/18 04:55:00","MHK VL","61756","40.6","1.3","0","1"
"2022/07/18 05:00:00","MHK VL","61756","47.05","1.59","0","1"
"2022/07/18 05:05:00","MHK VL","61756","49.62","1.72","0","1"
"2022/07/18 05:10:00","MHK VL","61756","42.22","1.47","0","1"
"2022/07/18 05:15:00","MHK VL","61756","57.95","2.07","0","1"
"2022/07/18 05:20:00","MHK VL","61756","44.2","1.58","0","1"
"2022/07/18 05:25:00","MHK VL","61756","45.9","1.59","0","1"
"2022/07/18 05:30:00","MHK VL","61756","48.77","1.74","0","1"
"2022/07/18 05:35:00","MHK VL","61756","63.11","2.31","0","1"
"2022/07/18 05:40:00","MHK VL","61756","67.9","2.42","0","1"
"2022/07/18 05:45:00","MHK VL","61756","57.47","2.05","0","1"
"2022/07/18 05:50:00","MHK VL","61756","67.91","2.42","0","1"
"2022/07/18 05:55:00","MHK VL","61756","75.44","2.76","0","1"
"2022/07/18 06:00:00","MHK VL","61756","50.9","1.86","0","1"
"2022/07/18 06:05:00","MHK VL","61756","54.52","2","0","1"
"2022/07/18 06:10:00","MHK VL","61756","55.67","2.19","0","1"
"2022/07/18 06:15:00","MHK VL","61756","58.61","2.31","0","1"
"2022/07/18 06:20:00","MHK VL","61756","64.95","2.62","0","1"
"2022/07/18 06:25:00","MHK VL","61756","64.71","2.61","0","1"
"2022/07/18 06:30:00","MHK VL","61756","68.42","2.82","0","1"
"2022/07/18 06:35:00","MHK VL","61756","64.94","2.73","0","1"
"2022/07/18 06:40:00","MHK VL","61756","65.47","2.76","0","1"
"2022/07/18 06:45:00","MHK VL","61756","76.19","3.21","0","1"
"2022/07/18 06:50:00","MHK VL","61756","76.52","3.3","0","1"
"2022/07/18 06:55:00","MHK VL","61756","79.13","3.33","0","1"
"2022/07/18 07:00:00","MHK VL","61756","78.48","3.38","0","1"
"2022/07/18 07:05:00","MHK VL","61756","81.15","3.5","0","1"
"2022/07/18 07:10:00","MHK VL","61756","81.04","3.49","0","1"
"2022/07/18 07:15:00","MHK VL","61756","75.97","3.27","0","1"
"2022/07/18 07:20:00","MHK VL","61756","75.41","3.32","0","1"
"2022/07/18 07:25:00","MHK VL","61756","82.96","3.65","0","1"
"2022/07/18 07:30:00","MHK VL","61756","44.45","1.96","0","1"
"2022/07/18 07:35:00","MHK VL","61756","59.31","2.61","0","1"
"2022/07/18 07:40:00","MHK VL","61756","60.54","2.66","0","1"
"2022/07/18 07:45:00","MHK VL","61756","63.25","2.78","0","1"
"2022/07/18 07:50:00","MHK VL","61756","64.77","2.85","0","1"
"2022/07/18 07:55:00","MHK VL","61756","59.38","2.56","0","1"
"2022/07/18 08:00:00","MHK VL","61756","48.38","2.09","0","1"
"2022/07/18 08:05:00","MHK VL","61756","48.53","2.09","0","1"
"2022/07/18 08:10:00","MHK VL","61756","44.45","1.92","0","1"
"2022/07/18 08:15:00","MHK VL","61756","48.58","2.09","0","1"
"2022/07/18 08:20:00","MHK VL","61756","44.45","1.92","0","1"
"2022/07/18 08:25:00","MHK VL","61756","48.83","2.15","0","1"
"2022/07/18 08:30:00","MHK VL","61756","48.68","2.1","0","1"
"2022/07/18 08:35:00","MHK VL","61756","48.83","2.1","0","1"
"2022/07/18 08:40:00","MHK VL","61756","47.95","2.07","0","1"
"2022/07/18 08:45:00","MHK VL","61756","50.91","2.19","0","1"
"2022/07/18 08:50:00","MHK VL","61756","46.41","2","0","1"
"2022/07/18 08:55:00","MHK VL","61756","46.44","2","0","1"
"2022/07/18 09:00:00","MHK VL","61756","44.49","1.92","0","1"
"2022/07/18 09:05:00","MHK VL","61756","36.38","1.57","0","1"
"2022/07/18 09:10:00","MHK VL","61756","41.3","1.78","0","1"
"2022/07/18 09:15:00","MHK VL","61756","41.94","1.81","0","1"
"2022/07/18 09:20:00","MHK VL","61756","34.35","1.48","0","1"
"2022/07/18 09:25:00","MHK VL","61756","41.67","1.75","0","1"
"2022/07/18 09:30:00","MHK VL","61756","42.46","1.79","0","1"
"2022/07/18 09:35:00","MHK VL","61756","44.4","1.87","0","1"
"2022/07/18 09:40:00","MHK VL","61756","46.24","1.99","0","1"
"2022/07/18 09:45:00","MHK VL","61756","46.35","2","0","1"
"2022/07/18 09:50:00","MHK VL","61756","44.4","1.87","0","1"
"2022/07/18 09:55:00","MHK VL","61756","45.74","1.97","0","1"
"2022/07/18 10:00:00","MHK VL","61756","42.42","1.79","0","1"
"2022/07/18 10:05:00","MHK VL","61756","36.31","1.53","0","1"
"2022/07/18 10:10:00","MHK VL","61756","36.27","1.53","0","1"
"2022/07/18 10:15:00","MHK VL","61756","42.42","1.79","0","1"
"2022/07/18 10:20:00","MHK VL","61756","43.39","1.83","0","1"
"2022/07/18 10:25:00","MHK VL","61756","45.84","1.93","0","1"
"2022/07/18 10:30:00","MHK VL","61756","44.45","1.92","0","1"
"2022/07/18 10:35:00","MHK VL","61756","44.45","1.92","0","1"
"2022/07/18 10:40:00","MHK VL","61756","45.59","2.01","0","1"
"2022/07/18 10:45:00","MHK VL","61756","40.12","1.73","0","1"
"2022/07/18 10:50:00","MHK VL","61756","38.39","1.65","0","1"
"2022/07/18 10:55:00","MHK VL","61756","40.56","1.78","0","1"
"2022/07/18 11:00:00","MHK VL","61756","45.07","2.02","0","1"
"2022/07/18 11:05:00","MHK VL","61756","92.12","4.22","0","1"
"2022/07/18 11:10:00","MHK VL","61756","74.28","3.34","0","1"
"2022/07/18 11:15:00","MHK VL","61756","70.27","3.16","0","1"
"2022/07/18 11:20:00","MHK VL","61756","74.28","3.34","0","1"
"2022/07/18 11:25:00","MHK VL","61756","39.57","1.78","0","1"
"2022/07/18 11:30:00","MHK VL","61756","42.55","1.87","0","1"
"2022/07/18 11:35:00","MHK VL","61756","44.49","1.96","0","1"
"2022/07/18 11:40:00","MHK VL","61756","52.53","2.31","0","1"
"2022/07/18 11:45:00","MHK VL","61756","43.77","1.89","0","1"
"2022/07/18 11:50:00","MHK VL","61756","52.73","2.37","0","1"
"2022/07/18 11:55:00","MHK VL","61756","48.17","2.16","0","1"
"2022/07/18 12:00:00","MHK VL","61756","82.04","3.68","0","1"
"2022/07/18 12:05:00","MHK VL","61756","72.29","3.25","0","1"
"2022/07/18 12:10:00","MHK VL","61756","58.53","2.63","0","1"
"2022/07/18 12:15:00","MHK VL","61756","70.7","3.05","0","1"
"2022/07/18 12:20:00","MHK VL","61756","62.4","2.69","0","1"
"2022/07/18 12:25:00","MHK VL","61756","106.01","4.57","0","1"
"2022/07/18 12:30:00","MHK VL","61756","70.7","3.11","0","1"
"2022/07/18 12:35:00","MHK VL","61756","53.89","2.42","0","1"
"2022/07/18 12:40:00","MHK VL","61756","88.45","3.89","0","1"
"2022/07/18 12:45:00","MHK VL","61756","87.57","3.85","0","1"
"2022/07/18 12:50:00","MHK VL","61756","71.46","3.14","0","1"
"2022/07/18 12:55:00","MHK VL","61756","53.72","2.32","0","1"
"2022/07/18 13:00:00","MHK VL","61756","53.91","2.32","0","1"
"2022/07/18 13:05:00","MHK VL","61756","68.89","3.09","0","1"
"2022/07/18 13:10:00","MHK VL","61756","107.28","4.62","0","1"
"2022/07/18 13:15:00","MHK VL","61756","120.5","5.07","0","1"
"2022/07/18 13:20:00","MHK VL","61756","104.87","4.32","0","1"
"2022/07/18 13:25:00","MHK VL","61756","106.56","4.39","0","1"
"2022/07/18 13:30:00","MHK VL","61756","125.58","5.29","0","1"
"2022/07/18 13:35:00","MHK VL","61756","335.68","14.13","0","1"
"2022/07/18 13:40:00","MHK VL","61756","692.01","29.13","0","1"
"2022/07/18 13:45:00","MHK VL","61756","697.43","29.36","0","1"
"2022/07/18 13:50:00","MHK VL","61756","217.47","9.16","0","1"
"2022/07/18 13:55:00","MHK VL","61756","126.38","5.21","0","1"
"2022/07/18 14:00:00","MHK VL","61756","99.25","4","0","1"
"2022/07/18 14:05:00","MHK VL","61756","96.11","3.87","0","1"
"2022/07/18 14:10:00","MHK VL","61756","92.94","3.75","0","1"
"2022/07/18 14:15:00","MHK VL","61756","101.2","4.08","0","1"
"2022/07/18 14:20:00","MHK VL","61756","106.23","4.28","0","1"
"2022/07/18 14:25:00","MHK VL","61756","106.15","4.18","0","1"
"2022/07/18 14:30:00","MHK VL","61756","120.17","4.63","0","1"
"2022/07/18 14:35:00","MHK VL","61756","138.46","5.33","0","1"
